Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Album_type,Licensed,official_video,Album,Comments,Title,Channel,Composer,Artist
5,5152,2,4811,1283,6743,0,3160,4487,16051,2085,9109,10546,2974,0,1,1,4822,1690,15345,2772,10,8042
2,2487,1,8052,3837,5608,0,5598,1630,15200,1106,14405,15264,8561,2,1,1,5669,5961,8558,2779,10,4417
1,2801,6,6888,4642,4855,7351,2286,1487,16051,2780,6036,7376,2055,0,1,1,4822,666,8521,5845,3,4395
4,2737,10,8935,3676,5907,0,2182,1842,12760,2505,6963,5706,2039,0,1,1,4822,1322,4436,5845,6,2320
6,3844,10,8953,3140,5773,3136,5598,3419,13655,15857,5700,7545,1981,0,1,1,4822,703,8517,5845,10,4395
6,5152,1,8218,2701,3355,0,1788,4923,8848,9970,4977,18482,1553,0,1,1,9648,2308,15345,3428,3,8042
2,3187,10,11938,3729,4186,0,1987,1875,16051,4163,17123,18482,13430,2,1,1,10459,6375,7395,2460,2,3851
4,2307,6,6555,4777,4788,0,2688,2207,8902,1587,15994,16615,12360,2,1,1,2966,7067,8556,2779,5,4417
5,4265,2,10844,4256,3409,0,2714,1685,11945,15857,5005,9903,1148,0,1,1,9648,3558,10317,3428,8,5345
9,4350,1,10362,3067,1220,1261,2875,1392,4935,2437,13031,17877,12674,0,1,1,4498,9403,15116,1814,4,7869
5,4093,9,8062,2083,1494,397,4462,4018,6076,697,5584,12113,18785,0,1,1,10459,4637,15110,5845,2,7869
8,3921,2,9323,668,982,3356,5598,1606,16051,4166,14149,18147,13726,0,1,1,4498,9401,15114,1814,0,7869
9,4444,2,11938,2898,942,724,4099,918,4309,9912,18225,18404,14824,2,1,1,10459,9376,15111,1814,3,7869
6,4471,6,8832,2686,2467,7351,4542,4284,5355,1313,4087,11503,5255,0,1,1,4498,4240,15113,427,9,7869
4,5152,5,1173,4840,7269,1820,5334,4880,9611,216,3792,11341,4390,0,1,1,4498,2917,15345,427,10,8042
6,4053,8,9132,3681,7269,0,2968,3942,794,2856,4864,13226,18785,0,1,1,4498,5570,15345,427,8,8042
2,1656,10,3294,219,1479,7248,4213,4923,16051,401,10286,17199,11270,0,1,1,4050,9209,1791,427,9,989
8,4393,0,10498,3795,3674,7351,5598,1225,16051,2192,4188,11552,5418,0,1,1,4498,9427,15115,427,3,7869
7,5068,8,7161,2676,957,0,3147,4607,7788,9253,16547,18482,14027,0,1,1,4050,9365,15112,1814,8,7869
3,3258,8,11307,3306,6167,0,5598,4653,15356,1433,18196,16717,16122,0,1,1,7004,7030,4033,171,5,2112
7,2466,10,6996,4876,5508,0,794,4474,3743,2235,17183,15186,14273,0,1,1,8054,5521,8158,171,3,4217
7,2757,10,8728,2774,4947,7351,1866,4611,16051,5405,17982,16579,15112,0,1,1,515,6998,8154,171,6,4217
7,1798,5,8836,1831,6379,0,5598,4354,10738,11374,15779,18482,9948,2,1,1,9266,3846,8156,171,3,4217
2,3901,8,11230,3713,5863,0,428,4600,15919,15857,13866,11832,8380,0,1,1,2018,2638,8159,171,8,4217
2,3041,5,11223,3881,5972,7351,5598,4869,15764,1213,18196,16717,6364,0,1,1,1552,7030,4033,171,10,2112
4,2519,0,8727,975,5750,0,3119,4923,16051,6351,13787,14303,11006,0,1,1,5746,6143,2366,743,8,1229
4,3560,7,10284,3450,6113,0,5598,4227,2960,4613,15672,13817,11622,0,1,1,2733,4391,8153,171,2,4217
9,3544,2,11938,1491,5935,0,553,3307,7618,6659,11510,9000,6522,0,1,1,1361,2061,8155,171,5,4217
7,2640,10,5846,1419,3687,7351,2947,2136,6229,15857,4677,4722,1033,2,1,1,7661,466,8157,171,5,4217
7,3207,10,7730,3815,4851,7351,2443,1225,16051,5658,7767,10969,3988,0,0,0,5525,3112,15345,43,8,8042
9,2271,1,7166,2581,3195,0,5598,1523,8199,2898,16097,18482,13403,2,0,0,3229,7545,13048,43,3,6798
9,4350,10,10844,4876,5559,0,2688,4503,8219,2898,19253,7644,4335,0,1,1,5772,650,4528,1516,8,2371
9,2027,5,6004,3713,4422,0,2804,4324,16051,6573,10721,18482,9622,2,0,0,5561,5092,1273,2766,4,708
5,3509,10,8939,1441,5109,7351,4403,1914,3092,15857,14839,15865,11765,2,1,1,6863,7365,10859,3568,6,5621
9,5152,5,8986,1923,3954,7351,5598,2889,12018,2794,19253,16444,12130,2,1,0,3719,9427,4937,5845,0,2573
9,5152,8,9522,3992,7269,0,3240,4923,8434,3257,16801,17190,14707,0,0,1,5365,8383,13049,5845,10,6798
9,2444,1,6366,3362,2145,0,1424,3158,7014,4489,14632,15650,10769,2,1,0,5918,7276,12800,43,10,6639
9,3658,1,6565,2462,7269,0,2464,1331,16051,1276,12440,14413,8723,2,0,0,10329,5818,13047,43,6,6798
9,4031,6,9641,4669,6197,851,2819,4683,4591,15857,13523,13094,10454,2,1,1,5734,2470,9361,3637,2,4847
9,3882,0,7631,4876,2972,377,3068,3476,4151,4447,8599,7635,3138,2,1,1,5926,9427,8836,5845,8,4571
8,4424,0,7395,2453,3600,3217,5308,3004,4090,8168,15363,18482,13206,2,0,0,5236,9427,7458,4215,4,3900
9,1682,1,4711,4503,3892,1330,4676,2999,4527,3365,4998,5870,18785,2,1,1,2445,1277,8835,5845,4,4570
9,3551,0,11938,2953,3840,0,2929,4405,3578,15857,6923,5443,1172,2,1,1,3906,552,5464,4937,1,2853
8,3672,0,7497,1137,7269,0,2232,3487,4558,15625,12523,11000,18785,0,1,1,6879,3865,15345,481,0,8042
9,5051,10,11100,2587,5972,305,5359,4728,4094,3523,13599,12528,10671,2,1,1,2447,9427,8834,2884,8,4569
9,4198,4,4894,4144,3225,0,5190,4126,4552,12486,19253,8797,4729,2,0,1,10068,1528,15345,1328,8,8042
4,4670,9,10946,3427,5566,49,2938,4801,16051,5903,19253,11361,7074,2,1,1,2872,9427,4183,5845,8,2193
9,4874,10,11938,2935,2958,0,1697,4923,16051,11509,9315,8148,4624,2,1,1,3161,9427,10494,3444,10,5447
0,2021,3,6525,366,6872,4564,5598,2173,15221,15857,3986,5863,13769,2,1,1,6597,883,14884,5002,0,7718
4,1494,10,5215,289,4214,0,1690,1579,4877,10718,19253,9165,12313,0,1,1,2920,2283,15345,5002,4,8042
7,1634,8,4873,481,7269,0,5598,3066,7432,4059,19253,3678,5106,2,1,1,10459,412,15345,5002,9,8042
6,4185,5,11938,296,3351,3093,5598,2751,6113,10419,7959,18482,18785,2,1,1,813,9427,14879,5002,10,7718
4,2590,10,6844,192,3159,0,3292,1133,4570,15857,9988,9071,12841,0,1,1,6047,9427,14883,5002,2,7718
5,1548,10,3022,391,7269,55,4843,541,10438,15857,12957,18482,13912,0,1,1,10459,6671,14880,5845,5,7718
4,3532,10,8214,327,2884,0,4550,1009,8077,10666,14333,13959,13066,0,1,1,2920,5661,15345,5002,0,8042
4,1848,10,5304,2027,7269,7351,2078,2480,14841,9782,3583,5390,2208,2,1,1,1508,3204,15345,5002,6,8042
3,4353,2,11938,4876,5488,1739,5598,2560,12092,11600,19253,18482,3944,0,1,1,4262,9427,14882,5845,9,7718
5,1755,5,4178,4876,6595,5613,1599,1120,8159,11660,3656,4415,18785,2,1,1,6722,1216,14885,5002,0,7718
6,2544,0,9219,2540,7269,0,5598,1864,4635,8849,10206,11580,7305,0,0,0,3230,1670,10344,3733,8,5364
8,2877,10,4598,3465,4241,2001,2232,3582,4779,2517,19253,10096,15074,2,1,1,10459,1124,5317,1765,2,2773
3,2689,8,6708,3004,5020,0,2663,4883,14485,15857,14794,18482,18785,0,1,1,2755,1906,15345,3733,3,8042
6,2197,3,5359,1535,4697,7351,2583,4308,11847,2658,8819,9589,6059,2,0,0,2857,952,6789,5845,8,3568
6,2378,5,6347,626,5346,0,3541,3510,4589,3435,13944,12052,10987,2,0,0,9588,1287,6790,3733,2,3569
3,1584,10,6252,2801,2895,0,3011,2649,842,8968,10264,10907,6350,2,0,0,5191,1889,6788,3733,8,3567
6,4706,6,11648,4876,1784,0,5598,3526,7224,8870,9737,18482,11040,0,0,0,5698,345,2920,3616,2,1505
1,3987,10,9976,2414,4679,226,1113,3756,15706,15857,16164,15526,16211,0,1,1,2019,5793,15345,3733,0,8042
0,767,10,2139,939,7269,606,1801,799,15250,9178,12323,18482,18785,0,1,1,8050,3131,14876,5001,6,7716
2,1178,10,11938,4876,6967,1107,2261,722,1620,12478,6985,18482,8784,2,1,1,1488,1015,14872,5845,10,7716
2,2731,8,8249,662,3018,0,2093,1254,9047,7506,19253,1218,9271,2,0,0,8312,12,14875,3609,9,7716
2,2211,0,5419,1052,5920,28,2182,1943,6735,7067,6893,18482,10649,0,1,1,10459,1056,14874,5001,10,7716
3,4384,7,8198,4876,3772,2013,4759,3655,16051,8025,18538,17961,18335,0,0,1,5619,8676,15345,3462,0,8042
6,2597,10,4821,4609,5982,7351,2714,3051,1825,2452,15244,16270,18412,0,0,1,7812,7777,10462,3462,8,5432
8,2805,6,7053,3965,3170,0,3316,1781,9732,5249,18381,17809,18459,0,1,1,10459,8380,10891,3463,3,5640
8,4729,2,10110,4545,7269,118,3777,1597,123,15857,19253,14620,17108,0,1,1,10459,5480,10457,3462,3,5432
3,3987,10,8306,4569,7269,0,3909,3435,12453,15857,14147,15318,17177,0,0,1,5620,5757,10460,3462,0,5432
1,2955,10,7408,4640,5289,0,1381,1407,15504,7701,16006,16207,18068,0,0,1,10459,9427,10461,3462,2,5432
9,3339,10,9078,3116,1580,7351,5598,4923,10680,5253,13612,11563,17583,0,0,1,7813,2190,10890,3740,3,5641
6,3339,2,6218,3881,1223,775,1785,1061,2484,2797,15269,16466,18785,0,1,1,7812,8142,10459,3462,6,5432
4,3584,2,8094,4876,3265,0,3039,2584,12538,4275,16264,16480,16756,0,1,1,4483,7674,15345,4653,3,8042
8,3357,9,7125,4496,2639,742,5025,3169,12370,593,13823,14462,16290,0,0,1,5620,4468,10458,3462,2,5432
8,3976,10,6994,2951,3374,1477,3947,4381,11544,3695,19253,13527,11480,2,0,1,375,4108,9844,3266,10,5097
7,5152,10,9884,2223,3319,3758,4158,4121,16051,3731,19253,18482,11127,2,0,0,2753,9427,8369,4321,6,4317
8,5152,10,6299,426,4422,867,1027,2023,3232,10299,19253,9319,9721,2,1,1,6905,590,10687,3616,4,5551
8,4084,0,6437,626,4514,7351,2618,4045,16051,15857,19253,8029,14803,2,0,0,7868,833,7491,3926,10,3920
8,4491,7,7401,1604,3028,1268,2558,4704,11773,4599,2934,3167,3968,2,1,1,6542,0,15345,3540,6,8042
5,3470,7,6328,3024,3276,0,1169,1842,15225,4605,8994,18482,4819,2,0,0,697,936,6296,5845,10,3353
8,3237,9,6963,4451,1843,21,1896,3816,15181,1917,3892,3682,6022,2,0,0,7725,106,15345,5810,10,8042
6,2773,10,6869,4876,4241,0,1679,4006,1785,7314,9745,11281,3266,2,1,1,2323,2773,3474,218,3,1793
7,4414,10,11091,2623,3605,0,565,4412,12758,2983,6058,8691,2592,0,0,0,10459,9427,4818,1483,8,2503
1,3858,8,6920,316,5037,2507,3426,4101,4330,7808,19253,14552,13076,2,1,1,2731,4003,4019,3616,0,2103
8,4700,1,8021,1419,3497,7351,1066,4083,3854,10096,13781,13845,10691,2,0,0,5536,5282,8499,4215,4,4382
9,2597,10,8828,4876,7269,1078,501,4536,4099,2033,17645,17013,17807,2,0,1,9473,9427,3018,964,10,1552
8,3672,5,6834,3106,7269,0,2902,1798,5930,15857,9929,11027,5491,2,1,1,5161,3418,10495,3444,10,5447
8,4613,1,9354,2938,3392,0,3388,4120,3866,4629,15051,13153,13348,2,0,0,5535,4121,8498,5845,4,4381
9,5152,10,11938,4876,4194,1431,2558,4199,3118,15011,9234,8849,3685,2,0,1,10459,2197,7451,5845,5,3893
9,2525,2,11938,2438,3166,7351,3801,4457,6815,8335,5594,7713,18785,0,0,0,9849,1790,3022,964,8,1556
8,4185,0,9934,1225,3214,0,830,4674,3106,3766,9627,10928,7167,0,0,0,9849,3900,4397,964,9,2293
9,5152,0,9231,3697,4280,0,5188,4748,3135,9572,14266,18482,13073,2,1,1,5580,5447,8562,5845,4,4420
9,4328,1,9399,1120,824,719,1329,1621,4306,7106,19253,5874,2928,0,0,0,9849,960,3020,964,8,1554
8,2945,0,7017,4053,4280,6517,5598,4621,16051,6252,13455,11919,10211,2,0,0,5194,2174,3019,964,9,1553
8,4700,1,8021,1419,3497,411,1066,4083,3854,10096,13781,13845,10566,2,0,0,5536,5282,8499,4215,9,4382
6,1914,5,8130,1124,4861,0,4615,3398,14847,11889,19253,17536,15549,2,1,1,2910,8485,15345,4555,3,8042
8,3322,1,10212,932,2923,59,5598,4444,16051,7052,19253,12463,13700,0,1,1,10459,4111,586,5845,4,367
6,3600,4,7979,4876,7269,122,2725,1776,3096,8281,18252,17942,16661,0,1,1,851,9033,13968,4672,3,7187
4,3873,8,10213,921,4757,0,305,3876,3130,6166,16916,15369,14066,0,1,1,2106,6095,8241,2667,8,4248
4,3050,0,10730,2512,2359,0,1480,4923,15541,15857,6651,8874,18785,2,1,1,3403,2402,15345,5540,3,8042
6,2576,3,8428,4600,6283,0,2286,3627,2936,2415,19253,12629,18785,2,1,1,6255,3653,4074,1336,9,2142
8,2108,8,9096,1411,996,1648,5598,2019,556,1489,17080,18482,15197,0,1,1,6136,8696,9741,570,8,5044
3,3025,6,10216,4436,7269,0,5263,4876,4337,8177,16996,18482,18785,0,0,1,2825,8154,11487,3859,5,5965
7,5152,6,10416,1831,3271,772,5092,4586,16051,11126,5713,6695,3154,2,0,1,10459,1369,14785,4929,9,7674
6,4804,10,10366,4876,1194,0,3096,4527,9533,4850,5845,10455,3062,2,1,1,10459,9427,12882,1814,8,6696
1,3726,1,7949,3050,7269,0,2602,3091,4953,15857,14215,17541,18785,2,1,1,10320,9427,12880,1814,9,6694
9,3939,5,7561,3427,3533,2825,1181,4395,4961,2267,5351,10261,2237,2,1,1,10459,9427,13717,4320,8,7073
2,2900,6,8108,2977,2353,483,2424,3627,11134,4839,4652,9640,2096,2,1,1,8916,3627,3530,4320,9,1827
4,3322,1,8010,3407,4647,0,5598,4383,14638,4234,4523,18482,1948,0,1,1,8916,3488,15333,5845,9,8033
4,3295,2,8630,4037,1435,389,818,4923,15303,1951,5829,10209,12919,2,0,1,6547,9427,15164,5629,2,7907
6,4053,7,11938,4265,7269,0,5598,3058,14384,2153,3987,8365,1769,2,1,1,10459,9427,5525,4320,9,2893
3,4541,0,9242,4876,2292,0,5598,2680,5876,6497,19253,17794,15120,0,1,1,8695,9331,12879,5845,10,6693
5,5152,10,10165,845,544,0,2126,3896,16051,6243,14879,18482,14593,0,1,1,8694,9244,12881,1814,2,6695
6,5152,10,9218,1416,7269,6511,4272,3087,10849,12422,7763,8966,11264,2,1,1,9425,1294,4774,1589,8,2483
7,4249,5,6836,3487,2522,5546,672,4923,9082,13335,19253,5156,15113,0,1,1,10459,9427,4773,1589,3,2482
5,3954,1,5267,886,1349,6413,3119,2048,11106,15857,5122,5192,8839,0,1,1,9425,420,15345,1589,10,8042
3,4424,4,5987,1124,3311,5429,4465,1645,11129,9753,3657,3944,3443,0,1,1,8271,825,11540,3883,3,5994
6,4494,10,11938,4876,3282,7351,4618,3293,16051,11190,3202,3090,7180,0,1,1,431,306,4770,5845,2,2481
5,4675,0,4590,2202,336,7351,2583,1192,10513,6317,3699,3752,6370,0,1,1,10459,9427,4769,1589,9,2481
7,3538,5,4221,4422,2662,4744,5402,1165,7160,5826,3491,3415,6967,0,1,1,430,377,4772,1589,9,2481
3,3954,10,5779,4876,3250,5167,3310,1186,13400,9258,4079,3407,18785,0,1,1,430,351,15345,1589,2,8042
3,4687,8,5509,898,2161,5652,4053,2980,16051,13002,2950,2673,3559,0,1,1,431,9427,4768,1589,2,2481
9,3882,10,5630,2530,2812,0,2902,2756,3837,15857,17843,17805,16232,2,1,1,3023,8174,4376,1982,3,2277
9,2544,1,7170,426,3447,5771,5598,4860,7594,3927,19253,13241,12419,0,0,0,8306,4378,11768,3704,10,6122
6,2228,7,2792,4876,2202,7351,2957,1567,16051,15857,11040,12050,13218,2,0,1,3762,1406,13040,1787,10,6791
8,2723,8,11938,1638,4947,7351,1879,1592,4717,6906,16284,18482,14759,2,1,1,4395,6959,5761,5845,10,3071
7,2630,1,5226,2623,3644,7351,1218,4923,16051,6187,3271,18482,6589,2,0,1,9395,143,417,121,8,276
9,3025,8,7503,2649,3846,0,2487,2183,4969,11481,18704,18226,15189,0,1,1,1464,8979,15345,3704,10,8042
8,3415,1,6392,637,2996,64,853,4798,8049,15857,7242,8463,18785,2,1,1,10459,1373,15345,3704,3,8042
9,1620,5,3399,4292,4691,3452,654,2011,16051,3088,9862,9480,18785,0,0,1,3762,671,416,1787,5,276
6,3641,5,6305,2940,2665,1489,2725,3077,14184,881,3046,3484,11366,2,0,1,3762,269,15345,121,5,8042
9,1265,0,11938,4876,2051,7351,5598,1302,4312,2510,14105,14996,11461,0,1,1,5427,4401,8623,3704,6,4461
0,2307,10,5601,4876,5918,2170,2390,1746,15962,12830,16477,16361,18785,0,1,1,2024,9427,15345,1429,0,8042
4,2002,3,4533,892,6312,2091,3004,1842,9150,7988,10071,9845,10631,0,1,1,2246,1111,5971,2876,3,3196
3,4519,10,10698,992,4220,0,1557,4923,14852,15857,8538,8423,10146,0,1,1,6020,836,5459,1008,6,2848
6,3495,6,11938,637,4540,0,284,4611,5387,9051,16478,15455,15819,0,1,1,9353,5429,2926,1008,6,1511
0,3773,6,8944,527,7269,0,3303,4923,16051,2933,2884,18482,7406,0,1,1,6020,309,15345,5845,10,8042
5,5152,0,10717,192,3734,0,3593,3062,4421,9159,19253,7995,9244,0,1,1,6020,9427,15345,1429,5,8042
3,1076,7,11938,1560,5498,36,1970,4231,8855,7833,8367,8277,11088,0,1,1,9354,608,11293,1009,7,5880
4,3316,8,11938,303,7269,1472,4486,4611,4681,15857,7520,8126,10841,0,1,1,9354,908,3051,1009,10,1573
6,4236,3,11938,4876,3430,7351,2968,4923,16051,10184,7030,7112,8286,0,1,1,6020,9427,3220,1429,8,1660
7,2570,7,2926,685,4892,552,5598,4038,6196,3815,8568,7122,7333,0,1,1,9354,244,14119,1009,8,7290
1,463,10,185,231,7052,7007,5598,445,3866,869,10073,13859,14421,0,1,1,10336,5175,15257,5845,8,7969
0,510,8,257,486,6942,7224,5598,227,16046,628,19253,7298,7124,2,1,1,10338,1243,15252,5845,2,7967
0,303,9,114,359,7068,7184,3621,4923,886,1871,10073,13859,6607,2,1,1,10337,5175,15257,5216,0,7969
0,128,10,49,4876,7025,6964,5598,282,15581,439,3662,5393,4607,2,1,1,10354,510,15254,5216,0,7968
1,5152,4,202,329,7097,7351,1386,183,1556,496,19253,3656,3253,0,1,1,10361,216,15255,5216,0,7968
0,720,7,218,4876,7052,7294,2126,632,1458,738,19253,4653,2443,2,1,1,10232,9427,15253,5216,2,7968
0,873,8,275,426,7052,7248,1435,4923,573,627,19253,18482,2664,2,1,1,10459,176,15256,5216,2,7969
1,5152,6,293,4876,7269,7120,2151,501,340,299,2038,1839,2117,2,1,1,10362,9427,15251,1298,8,7966
0,808,10,233,668,7216,7246,2126,548,16051,248,19253,1590,2049,0,1,1,10459,9427,3817,5817,0,1986
1,318,10,279,1160,7050,7351,3659,135,16051,566,1157,1465,2088,0,0,1,10326,9427,15250,5816,2,7966
3,2934,10,6542,4733,3186,0,434,3458,14215,2283,16398,15400,14452,2,1,1,1667,3803,8554,2690,5,4416
3,3452,10,11905,4876,3346,0,4099,4236,16051,1747,11601,11936,6870,0,1,1,10459,9427,8561,5845,3,4419
2,2054,0,3534,4595,6667,58,2714,3627,14844,876,19253,18482,18785,2,1,1,1040,1580,8546,2690,10,4413
5,5152,3,2882,4591,4876,7351,4428,3444,14826,7228,12756,11922,7263,2,1,1,2513,1779,8548,2690,8,4413
6,2108,7,5196,4804,5023,7351,1000,3739,16051,2387,8155,9540,2312,2,1,1,1589,3065,8547,2690,0,4413
9,5152,0,11938,3254,5910,0,5598,2878,10553,778,19253,18482,4474,2,1,1,10459,146,8549,2974,4,4413
4,2339,10,5206,4799,5109,0,2210,4195,14741,1173,7190,9451,2293,2,1,1,7322,7176,8551,2690,0,4413
7,1508,10,1679,4698,5229,0,5598,4051,6204,3334,13510,12745,18785,2,1,1,3209,1483,15345,2690,2,8042
8,1332,10,1170,3971,7269,3017,4348,4227,4988,1516,6040,8758,2751,0,1,1,9199,2053,8545,2690,9,4413
9,3153,10,11338,4876,4565,526,1690,2011,16051,1470,7697,18482,3929,0,1,1,2804,559,8553,2690,3,4415
3,5056,4,11182,2288,1579,935,5598,3038,14831,5844,12225,12402,18785,2,1,0,10459,9427,14683,415,0,7602
5,4696,8,8777,316,766,81,4397,4519,10536,11814,16166,16637,17360,0,1,1,8404,9427,14676,4309,8,7595
7,4622,10,11152,4876,7269,0,2390,4012,11295,10981,16007,18482,15591,0,0,0,8404,9427,14684,415,3,7603
7,3470,5,11938,481,3401,7351,2016,4185,2700,11669,15075,18482,14242,0,0,1,8404,6220,14678,5845,5,7597
4,4599,1,11578,3997,2473,1455,5598,4120,14791,6845,19253,16872,15623,0,0,0,8405,7708,14682,415,9,7601
8,2010,10,8826,1189,4788,977,783,4179,4508,11605,1788,1484,2137,2,0,0,10459,43,14675,5491,6,7595
2,4334,10,10644,948,4533,2746,3004,4035,16051,10387,14780,18482,12573,0,0,0,8404,6072,14677,415,8,7596
8,4976,4,11022,437,7269,7,5598,4610,8499,8123,6085,8302,4533,2,0,0,10432,1655,14681,5845,8,7600
6,3538,2,11938,245,4241,1,2868,4923,16051,12612,14055,13694,12124,0,0,1,8404,5355,14679,415,9,7598
7,4968,1,10877,1652,2511,996,3394,3433,16051,4894,7005,8923,5724,2,0,0,10421,1894,14680,415,6,7599
8,3765,4,9655,2388,5653,2189,5282,4395,2718,9698,19253,16012,17043,0,0,0,3908,5454,1326,446,8,744
9,5152,10,11009,3863,4214,417,1492,3244,1371,6730,10895,10422,5020,0,0,0,7865,9427,1323,446,8,741
8,3592,10,11414,4140,3680,1887,612,4882,15535,10632,10710,18482,5797,0,0,0,7865,6752,15345,446,0,8042
8,2672,10,6168,4119,4130,2923,3310,4883,16051,2594,15327,13302,11413,2,0,0,4405,4464,1321,446,6,739
9,4175,6,10848,3306,5477,1367,2286,3409,2928,9789,15495,13662,13274,0,0,1,10459,4627,1328,5845,4,746
7,4599,10,9246,1509,1823,7351,3068,4874,3872,2726,14167,12842,10724,2,1,1,7094,3427,1324,446,3,742
7,2990,8,7719,4876,6226,0,2634,3121,16051,9975,11143,11372,18785,0,0,0,7865,3852,15345,446,10,8042
9,5152,10,10855,966,7269,5890,853,3362,16051,4383,8101,7717,2799,0,1,1,7865,9427,1322,446,4,740
9,2505,10,5137,3965,3265,0,859,4871,3363,15857,19253,9436,18785,0,1,1,489,1768,5050,1682,4,2644
5,2032,9,5891,3889,5400,3,2777,3134,16051,6633,11316,10238,3707,2,0,0,10459,2938,1329,446,2,747
2,5152,7,11688,4279,2174,218,4751,4923,15241,15857,19253,15935,12610,0,0,1,9426,7520,15279,161,9,7991
3,4670,4,11351,1182,7269,0,5598,3965,4113,11689,19253,13764,9702,0,0,1,10459,5318,15280,161,0,7992
3,4822,10,10502,4876,327,592,4618,4043,12802,10111,14366,14887,9876,0,1,1,9426,6113,15282,161,3,7994
2,4901,6,11743,3267,3533,0,3103,3539,16051,15857,19253,14191,8642,0,0,1,9426,5281,15277,161,3,7989
5,4973,5,11938,2074,2605,0,2558,970,10492,5743,13639,18482,18785,0,0,1,9426,6643,15275,161,10,7987
2,5106,10,11895,2470,911,0,2046,3102,15448,7004,17658,17307,13455,0,0,1,4787,9427,15276,5845,10,7988
1,5152,10,10385,685,3411,0,2602,1254,12042,12677,4484,4610,6504,0,1,0,9426,676,387,5845,0,253
6,5072,1,11908,3106,7269,78,5228,4299,10158,7372,16597,16404,12649,0,0,1,10459,8161,15281,161,10,7993
0,1323,9,6130,285,4886,0,2078,1142,594,15857,1229,1227,5713,0,0,0,10459,18,520,5490,0,329
2,4935,1,11526,3335,929,0,5598,3268,16051,3975,19253,10182,2940,2,0,1,7232,3479,15278,161,8,7990
5,5152,10,11938,2394,4153,7351,2210,2328,9952,7424,3160,2816,8320,0,0,0,4624,110,4992,5845,6,2623
7,2869,9,11938,2385,5392,0,3340,3501,12334,15857,1196,1128,7006,0,0,0,10459,9427,13674,2747,6,7054
6,2265,10,11938,3306,5429,7351,828,2797,16051,4492,12201,11381,9356,0,1,1,5990,2532,13671,4557,8,7054
6,2530,10,5142,821,4628,1548,3322,4386,16051,15857,8533,18482,7398,0,1,1,10459,2083,13675,4557,10,7054
4,5152,4,7984,4210,5859,0,2885,4066,11974,15857,5841,6417,18785,0,0,0,9256,711,9272,2799,3,4808
4,2630,10,7124,2128,6301,299,2261,3452,5324,3469,10049,10211,6352,0,1,1,5990,2264,13672,4557,8,7054
8,3697,1,6528,2186,3869,1043,1788,4035,5343,3989,1997,1780,7983,0,1,1,3276,13,10400,4360,9,5396
5,1959,5,2573,4876,7269,7351,1937,3038,11301,1298,9355,10059,6033,0,0,1,5990,1843,13673,4556,3,7054
9,2240,7,4418,2681,4898,0,1534,3762,16051,7831,4710,3084,18785,0,1,1,5990,79,13670,3506,4,7054
4,2648,5,3685,3987,4802,0,3310,2738,536,3125,10678,10364,9004,0,1,1,94,9427,7843,2582,9,4080
8,4550,7,11162,4876,4521,519,4520,4161,4716,4426,19253,16108,7012,2,1,1,1536,8649,5782,2043,0,3084
7,4765,1,11938,4876,1372,7351,4428,2715,5369,5353,19253,17860,18785,0,1,1,1548,9216,15345,2043,6,8042
8,4889,6,11938,1943,1201,1616,3210,3600,16051,5328,18534,18172,18785,0,1,1,4260,9241,5778,2043,5,3080
9,5152,7,11273,2414,1588,7351,89,3087,8450,4109,19253,17147,10375,0,1,1,1535,9286,5784,2043,6,3086
9,4857,2,10076,3092,1858,0,881,4674,10155,8699,10857,15616,18785,2,1,1,1402,8065,5781,2043,8,3083
9,4430,6,9554,3558,2781,2758,2680,4083,12099,3447,17445,18482,14783,2,1,1,3465,9329,15345,2043,5,8042
8,4889,2,11249,3375,3392,7351,3903,3136,5159,3952,17099,17884,15224,2,1,1,6252,9196,5783,2043,9,3085
8,5152,10,9698,2110,564,1048,4342,4043,9514,6239,19253,17912,18785,2,1,1,4259,9427,5779,2043,9,3081
8,4576,1,9849,2093,4341,0,2523,3205,5867,2611,13112,18482,18785,2,1,1,1415,7801,14962,3961,5,7769
8,4494,10,11398,852,3181,0,4069,4474,10972,3560,1065,1111,2139,2,0,1,1536,46,5780,3662,4,3082
2,3464,0,2962,4876,1461,4689,2974,1477,15152,15857,2431,2295,10531,2,1,1,5756,53,15176,5674,2,7916
2,2583,1,1280,2806,7269,1800,5598,818,14247,15857,3293,3023,5709,2,1,1,10303,117,15179,5674,3,7916
7,4857,8,8777,2429,4577,0,2523,4662,13760,3658,2966,3114,8034,2,1,1,2608,292,15174,5674,8,7916
7,1787,4,4161,1258,4304,0,1318,3226,9758,1248,1786,1818,18785,0,1,1,3002,0,15345,5675,4,8042
4,3805,2,10783,468,7269,2403,3929,1308,16051,552,1289,1243,18785,2,1,1,10459,0,6355,5845,3,3376
3,1982,10,2883,2471,3256,865,4009,4923,1393,1072,19253,1847,2782,0,1,1,3484,6,15175,5674,8,7916
5,4053,1,11938,587,3170,6665,2602,4121,12980,4814,7304,7470,2153,2,0,0,1877,244,15345,5116,8,8042
8,2847,10,1670,2799,2171,7351,2390,1798,12610,681,1941,2020,18785,2,1,1,8495,46,15173,5674,8,7917
